0:16:46.961260,110064,746
0:16:49.210703,110194,747
0:16:51.303398,110324,748
0:16:51.856842,110454,749
0:16:52.468232,110584,750
0:16:54.266554,110714,751
0:16:56.454728,110844,752
0:16:58.544163,110974,753
0:16:59.219635,111104,754
0:16:59.819757,111234,755
0:17:01.577555,111364,756
0:17:03.816359,111494,757
0:17:05.795373,111624,758
0:17:06.616254,111754,759
0:17:07.141647,111884,760
0:17:08.954102,112014,761
0:17:11.105046,112144,762
0:17:13.098533,112273,763
0:17:14.117533,112361,764
0:17:14.630450,112638,765
0:17:15.913800,112711,766
0:17:17.793448,112763,767
0:17:20.040111,112836,768
0:17:20.832093,112884,769
0:17:21.588559,112961,770
0:17:23.236171,113114,771
0:17:24.826247,113196,772
0:17:26.718521,113252,773
0:17:27.509838,113320,774
0:17:28.285478,113366,775
0:17:29.876707,113433,776
0:17:32.039482,113529,777
0:17:33.821025,113626,778
0:17:34.508618,113723,779
0:17:35.232915,113820,780
0:17:36.858330,113917,781
0:17:38.998568,114014,782
0:17:40.949994,114110,783
0:17:42.569842,114392,784
0:17:42.620697,114500,785
0:17:43.828027,114590,786
0:17:45.706662,114658,787
0:17:47.624861,114704,788
0:17:49.289041,114772,789
0:17:49.375151,114818,790
0:17:50.549092,114886,791
0:17:52.414681,114939,792
0:17:54.559071,115016,793
0:17:56.009316,115067,794
0:17:56.286973,115152,795
0:17:57.238270,115210,796
0:17:59.036092,115278,797
0:18:01.201299,115324,798
0:18:02.914249,115370,799
0:18:03.038837,115453,800
0:18:04.264157,115557,801
0:18:06.048880,115662,802
0:18:08.510742,115767,803
0:18:10.067624,115872,804
0:18:10.128699,115977,805
0:18:11.234777,116082,806
0:18:13.099285,116187,807
0:18:15.511172,116292,808
0:18:17.212900,116414,809
0:18:17.214929,116502,810
0:18:18.679262,116607,811
0:18:20.188671,116712,812
0:18:22.857462,116817,813
0:18:24.532198,116923,814
0:18:24.533673,117026,815
0:18:26.121143,117123,816
0:18:27.382598,117221,817
0:18:29.870837,117319,818
0:18:31.479365,117417,819
0:18:31.521726,117515,820
0:18:33.209013,117613,821
0:18:34.439361,117711,822
0:18:36.908845,117808,823
0:18:38.133685,117875,824
0:18:38.345417,117929,825
0:18:39.886140,117980,826
0:18:41.520108,118056,827
0:18:44.821122,118231,828
0:18:45.635939,118338,829
0:18:45.901425,118446,830
0:18:47.463898,118554,831
0:18:48.572791,118662,832
0:18:52.105775,118770,833
0:18:52.608966,118878,834
0:18:52.864153,118986,835
0:18:54.430538,119094,836
0:18:55.618997,119202,837
0:18:59.106554,119310,838
0:18:59.623141,119418,839
0:19:00.003263,119526,840
0:19:01.429584,119634,841
0:19:02.603672,119742,842
0:19:06.230535,119850,843
0:19:06.571155,119958,844
0:19:07.152073,120066,845
0:19:08.478132,120173,846
0:19:09.934343,120310,847
0:19:13.855792,120448,848
0:19:14.117429,120586,849
0:19:14.468375,120724,850
0:19:15.835119,120862,851
0:19:17.347733,121000,852
0:19:21.134963,121138,853
0:19:21.375173,121276,854
0:19:21.740033,121414,855
0:19:23.079110,121552,856
0:19:24.568864,121690,857
0:19:28.615774,121842,858
0:19:28.617161,121966,859
0:19:29.088033,122104,860
0:19:30.431632,122242,861
0:19:31.998861,122380,862
0:19:37.124197,122539,863
0:19:37.125472,122656,864
0:19:37.321634,122794,865
